EOSUSDT,SUSHIUSDT,BALUSDT,KNCUSDT,SRMUSDT,ENJUSDT,ZRXUSDT,QTUMUSDT,ATOMUSDT,IOTAUSDT,WAVESUSDT,ADAUSDT,BCHUSDT,XTZUSDT,BNBUSDT,IOSTUSDT,HNTUSDT,ETCUSDT,XMRUSDT,YFIUSDT,ZECUSDT,ETHUSDT,BZRXUSDT,BATUSDT,ALGOUSDT,DOGEUSDT,RLCUSDT,TRXUSDT,STORJUSDT,SNXUSDT,AVAXUSDT,XLMUSDT,NEOUSDT,MKRUSDT,DASHUSDT,THETAUSDT,KAVAUSDT,UNIUSDT,RUNEUSDT,LINKUSDT,DEFIUSDT,COMPUSDT,SOLUSDT,BTCUSDT,OMGUSDT,ICXUSDT,BLZUSDT,FTMUSDT,YFIIUSDT,LTCUSDT,BANDUSDT,XRPUSDT,SXPUSDT,CRVUSDT,DOTUSDT,EGLDUSDT,VETUSDT,ONTUSDT,TRBUSDT,ZILUSDT,LENDUSDT,FLMUSDT
2.527,0.6693,13.710,0.92122,1.2804,0.14817,0.3856,2.179,5.443,0.2708,3.1843,0.10606,246.10,2.193,30.257,0.005523,1.1946,5.197,120.18,14084.3,62.65,368.86,0.1251,0.2151,0.3144,0.002585,0.8683,0.02568,0.4307,3.922,4.1624,0.08078,17.215,553.31,66.86,0.6289,2.0335,3.0524,0.5076,10.644,504.4,103.53,2.2096,11368.01,3.2591,0.3807,0.08904,0.026043,1916.2,47.01,6.1401,0.2410,1.2053,0.439,3.973,7.626,0.011051,0.5605,23.343,0.01814,0.4976,0.2550
2.531,0.6702,13.804,0.92685,1.2807,0.14799,0.3932,2.187,5.460,0.2720,3.2237,0.10650,246.70,2.208,30.757,0.005544,1.1946,5.243,120.56,14238.8,63.20,369.71,0.1254,0.2160,0.3157,0.002591,0.8675,0.02575,0.4321,3.947,4.1687,0.08137,17.241,556.94,67.01,0.6259,2.0522,3.0567,0.5126,10.747,507.6,106.52,2.2250,11386.99,3.2744,0.3821,0.08930,0.026462,1918.4,47.10,6.1773,0.2414,1.2170,0.442,4.026,7.649,0.011186,0.5625,23.000,0.01825,0.4976,0.2547
2.530,0.6710,13.796,0.92395,1.2784,0.14791,0.3921,2.186,5.488,0.2732,3.2447,0.10615,245.66,2.199,30.628,0.005534,1.1955,5.236,121.08,14219.7,62.96,369.04,0.1260,0.2162,0.3147,0.002588,0.8652,0.02571,0.4329,3.930,4.1606,0.08198,17.240,556.00,66.77,0.6217,2.0504,3.0700,0.5194,10.691,506.6,105.97,2.2195,11373.00,3.2881,0.3811,0.08899,0.026067,1919.2,47.09,6.1885,0.2414,1.2135,0.437,4.020,7.673,0.011289,0.5597,22.458,0.01818,0.4976,0.2542
2.524,0.6650,13.766,0.91417,1.2747,0.14745,0.3901,2.190,5.467,0.2720,3.1900,0.10578,245.58,2.194,30.518,0.005513,1.1813,5.236,121.06,14118.0,62.67,368.49,0.1249,0.2149,0.3119,0.002591,0.8601,0.02572,0.4267,3.908,4.1549,0.08157,17.504,554.54,66.58,0.6229,2.0391,3.0694,0.5197,10.699,504.4,105.62,2.2113,11364.54,3.2819,0.3796,0.08839,0.025909,1883.0,47.06,6.1856,0.2411,1.2116,0.434,4.024,7.679,0.011239,0.5609,22.687,0.01821,0.4976,0.2543
2.527,0.6659,13.792,0.91576,1.2829,0.14773,0.3901,2.193,5.543,0.2722,3.1837,0.10546,246.67,2.193,30.553,0.005506,1.1814,5.235,121.03,14030.3,62.67,368.48,0.1237,0.2163,0.3125,0.002588,0.8577,0.02576,0.4270,3.913,4.1568,0.08162,17.548,554.98,66.65,0.6252,2.0302,3.0556,0.5154,10.707,504.9,106.72,2.2130,11367.74,3.2895,0.3813,0.08928,0.026246,1885.9,47.09,6.2489,0.2414,1.2151,0.437,4.027,7.639,0.011292,0.5618,22.715,0.01824,0.4976,0.2577
2.535,0.6737,13.799,0.91407,1.2904,0.14802,0.3907,2.194,5.586,0.2729,3.2143,0.10555,247.52,2.197,30.510,0.005534,1.1908,5.239,121.70,14140.0,63.15,369.10,0.1263,0.2165,0.3150,0.002590,0.8552,0.02585,0.4306,3.913,4.1576,0.08142,17.655,556.34,66.85,0.6317,2.0331,3.0694,0.5179,10.734,506.7,107.40,2.2142,11386.88,3.3028,0.3811,0.09022,0.026489,1912.3,47.16,6.2568,0.2415,1.2199,0.438,4.052,7.627,0.011391,0.5624,22.731,0.01817,0.4976,0.2563
2.541,0.6772,14.031,0.92081,1.3018,0.14920,0.3955,2.208,5.607,0.2735,3.2115,0.10628,249.12,2.207,30.598,0.005541,1.2034,5.243,122.70,14439.9,63.48,373.88,0.1286,0.2178,0.3150,0.002593,0.8563,0.02593,0.4356,3.931,4.1698,0.08157,17.689,561.12,67.16,0.6429,2.0597,3.0911,0.5251,10.867,513.4,106.79,2.2358,11446.16,3.3272,0.3848,0.09116,0.026895,1975.6,47.46,6.3513,0.2424,1.2272,0.444,4.116,7.623,0.011614,0.5644,23.029,0.01834,0.4976,0.2589
2.537,0.6980,14.000,0.92264,1.3096,0.15008,0.3940,2.210,5.586,0.2733,3.2256,0.10625,249.62,2.209,30.640,0.005545,1.2046,5.241,122.52,14763.4,63.55,374.10,0.1314,0.2174,0.3151,0.002596,0.8572,0.02592,0.4367,3.932,4.1887,0.08107,17.661,561.36,67.18,0.6382,2.0652,3.1762,0.5250,10.869,516.9,105.83,2.2417,11452.44,3.3542,0.3871,0.09194,0.026991,2010.9,47.48,6.3323,0.2429,1.2300,0.447,4.096,7.611,0.011658,0.5641,23.789,0.01848,0.4976,0.2573
2.532,0.6919,13.976,0.91976,1.3005,0.14995,0.3936,2.207,5.587,0.2727,3.1957,0.10605,248.12,2.210,30.830,0.005543,1.2024,5.233,121.91,14602.0,63.07,373.43,0.1314,0.2159,0.3139,0.002592,0.8553,0.02583,0.4332,3.906,4.2330,0.08060,17.579,560.77,67.08,0.6361,2.0657,3.1511,0.5227,10.811,515.3,105.96,2.2255,11427.67,3.3205,0.3855,0.09191,0.027025,1988.9,47.44,6.3110,0.2422,1.2205,0.447,4.092,7.591,0.011459,0.5631,24.336,0.01834,0.4976,0.2600
2.528,0.6788,13.899,0.91502,1.2913,0.14864,0.3916,2.194,5.546,0.2723,3.1771,0.10580,247.52,2.202,30.740,0.005512,1.1919,5.220,121.83,14469.3,62.93,372.04,0.1283,0.2147,0.3122,0.002587,0.8513,0.02581,0.4313,3.878,4.1941,0.08048,17.524,558.41,66.89,0.6320,2.0460,3.0990,0.5225,10.743,510.9,105.54,2.2193,11407.26,3.3041,0.3835,0.09260,0.026607,1948.8,47.38,6.2918,0.2418,1.2144,0.440,4.065,7.540,0.011419,0.5577,24.231,0.01823,0.4976,0.2556
2.533,0.6817,13.939,0.91307,1.2972,0.14844,0.3901,2.199,5.555,0.2722,3.1493,0.10578,247.53,2.206,30.729,0.005525,1.1924,5.251,121.70,14850.0,62.92,372.72,0.1284,0.2148,0.3133,0.002596,0.8532,0.02582,0.4302,3.888,4.1834,0.08056,17.505,558.65,66.74,0.6317,2.0511,3.1157,0.5293,10.742,513.7,105.70,2.2024,11419.24,3.3317,0.3846,0.09265,0.026192,1979.1,47.44,6.3650,0.2420,1.2148,0.442,4.059,7.547,0.011609,0.5589,24.154,0.01823,0.4976,0.2560
2.531,0.6863,13.869,0.91665,1.2971,0.14873,0.3902,2.200,5.572,0.2719,3.1328,0.10594,247.63,2.212,30.724,0.005520,1.1929,5.243,122.13,14820.6,63.16,372.85,0.1301,0.2146,0.3122,0.002595,0.8514,0.02573,0.4307,3.900,4.1952,0.08078,17.534,562.76,66.72,0.6410,2.0569,3.1308,0.5349,10.753,514.7,105.99,2.2058,11417.81,3.3173,0.3837,0.09299,0.026491,1974.0,47.39,6.3779,0.2418,1.2268,0.440,4.077,7.559,0.011578,0.5581,24.321,0.01828,0.4976,0.2567
2.530,0.6844,13.777,0.91706,1.2972,0.14857,0.3904,2.199,5.585,0.2717,3.0828,0.10594,247.15,2.215,30.684,0.005498,1.1938,5.239,121.07,14867.9,62.96,373.36,0.1284,0.2143,0.3119,0.002594,0.8413,0.02576,0.4287,3.891,4.1947,0.08085,17.492,561.46,66.64,0.6406,2.0581,3.1227,0.5429,10.752,514.0,106.31,2.2029,11418.00,3.3299,0.3840,0.09350,0.026504,1981.5,47.37,6.4400,0.2420,1.2204,0.440,4.055,7.556,0.011569,0.5561,23.994,0.01827,0.4976,0.2553
2.532,0.7013,13.844,0.92079,1.3051,0.14948,0.3927,2.206,5.689,0.2716,3.0780,0.10594,248.20,2.218,30.600,0.005507,1.1993,5.233,121.35,15411.5,63.01,374.03,0.1298,0.2145,0.3103,0.002599,0.8473,0.02586,0.4329,3.904,4.2058,0.08074,17.514,565.73,66.75,0.6434,2.0718,3.1500,0.5550,10.827,521.4,106.62,2.2124,11435.00,3.3487,0.3875,0.09256,0.026612,2046.5,47.43,6.5406,0.2423,1.2197,0.444,4.067,7.543,0.011677,0.5587,24.013,0.01819,0.4976,0.2562
2.546,0.7021,13.914,0.91983,1.3036,0.14911,0.3923,2.216,5.689,0.2724,3.0915,0.10608,248.96,2.230,30.589,0.005531,1.1990,5.244,120.93,15377.9,63.19,375.33,0.1289,0.2143,0.3110,0.002595,0.8472,0.02585,0.4327,3.920,4.2114,0.08040,17.480,567.40,66.93,0.6514,2.0852,3.1572,0.5708,10.779,520.5,104.86,2.2271,11429.98,3.3567,0.3843,0.09193,0.026569,2043.5,47.55,6.4670,0.2428,1.2256,0.455,4.083,7.562,0.011678,0.5600,23.785,0.01815,0.4976,0.2565
2.548,0.7047,13.906,0.91936,1.2999,0.14934,0.3897,2.220,5.679,0.2724,3.1146,0.10629,249.52,2.238,30.645,0.005507,1.2048,5.244,120.98,15458.1,63.51,375.73,0.1300,0.2142,0.3114,0.002595,0.8484,0.02589,0.4364,3.971,4.1587,0.08024,17.445,571.02,66.87,0.6513,2.1131,3.1467,0.5713,10.807,522.1,104.86,2.2359,11445.55,3.3515,0.3856,0.09175,0.026391,2050.0,47.55,6.4870,0.2426,1.2146,0.462,4.094,7.570,0.011635,0.5598,23.750,0.01817,0.4976,0.2564
2.548,0.7086,13.956,0.92626,1.3008,0.15012,0.3880,2.216,5.709,0.2729,3.0830,0.10694,249.14,2.237,30.586,0.005524,1.2196,5.257,120.47,15478.0,63.35,375.72,0.1305,0.2149,0.3127,0.002595,0.8554,0.02588,0.4449,3.973,4.1641,0.08018,17.485,573.47,66.95,0.6471,2.1220,3.2296,0.5650,10.905,525.3,105.39,2.2407,11454.80,3.4313,0.3879,0.09200,0.026633,2063.3,47.46,6.5072,0.2425,1.2187,0.466,4.112,7.602,0.011737,0.5606,24.070,0.01837,0.4976,0.2582
2.546,0.7107,13.939,0.92510,1.2973,0.15034,0.3899,2.217,5.713,0.2734,3.0610,0.10694,249.14,2.237,30.606,0.005544,1.2225,5.245,120.94,15389.0,64.19,376.46,0.1302,0.2156,0.3136,0.002590,0.8661,0.02590,0.4504,4.012,4.1767,0.08008,17.503,572.84,67.03,0.6488,2.1108,3.2409,0.5689,10.885,525.4,105.23,2.2532,11460.53,3.4106,0.3869,0.09145,0.026731,2057.5,47.52,6.5124,0.2426,1.2270,0.466,4.088,7.592,0.011844,0.5613,24.210,0.01831,0.4976,0.2591
2.540,0.7034,13.866,0.92669,1.2936,0.15035,0.3892,2.208,5.711,0.2724,3.0519,0.10641,248.00,2.225,30.545,0.005518,1.2200,5.234,121.41,15001.2,63.77,375.74,0.1302,0.2151,0.3124,0.002589,0.8684,0.02589,0.4456,4.000,4.1049,0.07981,17.434,570.56,66.95,0.6439,2.0967,3.2044,0.5646,10.885,520.9,104.64,2.2465,11436.01,3.3729,0.3855,0.09115,0.026543,2002.7,47.40,6.3939,0.2421,1.2166,0.460,4.064,7.555,0.011703,0.5597,23.928,0.01827,0.4976,0.2576
2.539,0.7011,13.566,0.92598,1.2874,0.14967,0.3878,2.208,5.707,0.2720,3.0633,0.10647,247.49,2.220,30.486,0.005516,1.2194,5.228,121.26,15186.8,63.81,375.77,0.1283,0.2145,0.3123,0.002592,0.8842,0.02588,0.4459,3.971,4.0853,0.07988,17.415,571.07,66.96,0.6505,2.0625,3.2007,0.5621,10.854,520.3,103.40,2.2342,11430.44,3.3775,0.3839,0.09030,0.026340,2015.4,47.38,6.4103,0.2420,1.2169,0.463,4.068,7.561,0.011624,0.5578,23.836,0.01829,0.4976,0.2531
2.540,0.7050,13.523,0.93031,1.2866,0.14975,0.3873,2.213,5.716,0.2726,3.1008,0.10666,247.98,2.221,30.541,0.005505,1.2295,5.235,121.31,15127.1,63.64,375.79,0.1284,0.2148,0.3129,0.002591,0.8911,0.02585,0.4485,3.964,4.1136,0.07991,17.386,571.28,67.21,0.6635,2.0652,3.2247,0.5686,10.941,521.8,103.18,2.2346,11435.68,3.3947,0.3836,0.09067,0.026267,2012.1,47.36,6.4610,0.2420,1.2183,0.462,4.083,7.536,0.011644,0.5577,24.134,0.01832,0.4976,0.2532
2.541,0.6968,13.470,0.92948,1.2885,0.14975,0.3866,2.204,5.703,0.2724,3.0961,0.10667,248.41,2.226,30.551,0.005515,1.2260,5.236,122.24,14917.0,63.88,375.93,0.1275,0.2145,0.3120,0.002589,0.8852,0.02586,0.4416,3.932,4.0955,0.07966,17.377,567.47,67.14,0.6669,2.0408,3.2311,0.5677,10.859,519.3,104.13,2.1903,11451.46,3.3712,0.3834,0.09047,0.026039,2024.2,47.43,6.4066,0.2423,1.2149,0.455,4.074,7.529,0.011628,0.5575,24.010,0.01838,0.4976,0.2527
2.543,0.7049,13.578,0.93112,1.2897,0.15048,0.3887,2.206,5.762,0.2721,3.0741,0.10711,248.62,2.227,30.583,0.005530,1.2351,5.226,123.67,15144.1,64.00,376.92,0.1284,0.2141,0.3123,0.002586,0.8996,0.02586,0.4438,3.933,4.1247,0.07943,17.387,571.42,67.23,0.6622,2.0492,3.2627,0.5662,10.873,522.7,104.28,2.1916,11457.04,3.3763,0.3853,0.09040,0.026252,2033.7,47.47,6.4253,0.2416,1.2184,0.455,4.091,7.564,0.011599,0.5562,24.364,0.01830,0.4976,0.2552
2.547,0.7137,13.720,0.93586,1.2947,0.15079,0.3893,2.218,5.767,0.2724,3.0525,0.10742,249.40,2.229,30.599,0.005544,1.2407,5.234,124.17,15426.0,64.49,378.29,0.1298,0.2141,0.3160,0.002588,0.9054,0.02592,0.4462,3.951,4.1186,0.07943,17.421,574.69,67.34,0.6689,2.0545,3.2732,0.5683,10.936,526.1,104.83,2.2186,11501.10,3.4059,0.3860,0.09115,0.026226,2079.8,47.52,6.4994,0.2422,1.2233,0.457,4.111,7.590,0.011646,0.5566,24.417,0.01841,0.4976,0.2580
2.537,0.7041,13.518,0.92300,1.2846,0.14847,0.3891,2.190,5.649,0.2698,2.9770,0.10681,247.90,2.217,30.324,0.005531,1.1927,5.222,122.99,14907.4,63.85,375.45,0.1254,0.2114,0.3149,0.002587,0.8810,0.02583,0.4284,3.881,4.0287,0.07980,17.188,572.01,66.92,0.6563,1.9868,3.2375,0.5566,10.795,516.5,103.34,2.1585,11465.51,3.3507,0.3752,0.08781,0.025444,2033.9,47.28,6.3548,0.2422,1.2098,0.446,4.054,7.362,0.011430,0.5533,23.133,0.01818,0.4976,0.2532
2.533,0.6974,13.480,0.92860,1.2719,0.14802,0.3878,2.187,5.627,0.2694,3.0131,0.10718,248.10,2.210,30.259,0.005530,1.1921,5.187,123.16,14972.0,63.51,375.10,0.1244,0.2118,0.3129,0.002586,0.8805,0.02580,0.4261,3.836,4.0222,0.08045,17.216,573.96,66.74,0.6603,1.9888,3.2093,0.5556,10.780,515.0,103.35,2.1691,11459.47,3.3484,0.3747,0.08781,0.025522,2025.7,47.14,6.3185,0.2419,1.2102,0.441,4.046,7.411,0.011494,0.5544,23.009,0.01814,0.4976,0.2531
2.534,0.6926,13.486,0.92703,1.2651,0.14775,0.3860,2.181,5.617,0.2687,2.9789,0.10691,247.75,2.197,30.183,0.005506,1.1916,5.193,122.89,14626.2,63.49,375.44,0.1236,0.2108,0.3123,0.002589,0.8834,0.02585,0.4236,3.824,4.0132,0.08069,17.179,570.99,66.78,0.6522,1.9778,3.1973,0.5590,10.778,510.9,102.99,2.1657,11452.00,3.3597,0.3740,0.08613,0.025575,1963.0,47.18,6.2772,0.2420,1.1940,0.438,4.051,7.360,0.011410,0.5534,22.899,0.01810,0.4976,0.2509
2.528,0.6816,13.242,0.92444,1.2513,0.14678,0.3838,2.170,5.577,0.2665,2.9791,0.10618,245.51,2.186,29.844,0.005484,1.1728,5.176,122.39,14490.5,62.53,373.13,0.1219,0.2100,0.3108,0.002581,0.8775,0.02569,0.4168,3.778,4.0045,0.08053,17.085,564.74,66.26,0.6386,1.9356,3.1618,0.5412,10.664,505.1,102.26,2.1143,11412.59,3.3138,0.3710,0.08390,0.025064,1951.4,46.88,6.1482,0.2404,1.1888,0.432,4.026,7.303,0.011315,0.5494,22.370,0.01790,0.4976,0.2494
2.533,0.6866,13.233,0.92320,1.2521,0.14811,0.3841,2.176,5.608,0.2674,2.9846,0.10640,246.66,2.189,30.002,0.005500,1.1734,5.190,122.67,14607.1,62.50,373.90,0.1230,0.2105,0.3108,0.002582,0.8856,0.02571,0.4186,3.861,4.0263,0.08126,17.137,567.76,66.38,0.6416,1.9518,3.1723,0.5508,10.707,507.1,102.79,2.0934,11438.97,3.3159,0.3725,0.08519,0.025017,1966.6,47.02,6.1344,0.2407,1.1818,0.433,4.042,7.292,0.011377,0.5514,22.710,0.01796,0.4976,0.2500
2.531,0.6908,13.302,0.92213,1.2561,0.14797,0.3841,2.176,5.602,0.2677,2.9394,0.10647,246.21,2.196,29.985,0.005511,1.1731,5.192,122.93,14547.0,62.46,374.24,0.1231,0.2111,0.3077,0.002592,0.8841,0.02571,0.4177,3.878,4.0359,0.08091,17.175,569.55,66.36,0.6449,1.9446,3.2045,0.5509,10.715,507.7,102.69,2.1008,11436.99,3.3159,0.3726,0.08502,0.025015,1971.4,47.04,6.1170,0.2405,1.1843,0.434,4.032,7.341,0.011341,0.5499,22.687,0.01794,0.4976,0.2525
2.538,0.6896,13.358,0.92124,1.2602,0.14839,0.3848,2.177,5.604,0.2681,2.9684,0.10651,246.73,2.193,29.919,0.005521,1.1751,5.211,123.15,14733.4,62.73,375.11,0.1238,0.2118,0.3075,0.002590,0.8893,0.02571,0.4201,3.828,4.0632,0.08114,17.306,572.83,66.49,0.6470,1.9797,3.1941,0.5562,10.725,509.3,102.96,2.1116,11448.00,3.3108,0.3714,0.08563,0.025162,1989.1,47.12,6.1684,0.2408,1.1891,0.432,4.050,7.373,0.011475,0.5527,22.705,0.01797,0.4976,0.2529
2.537,0.6886,13.324,0.92020,1.2573,0.14842,0.3848,2.175,5.614,0.2689,2.9714,0.10662,246.94,2.200,29.955,0.005538,1.1722,5.209,123.63,14954.0,62.81,375.07,0.1238,0.2117,0.3084,0.002586,0.8896,0.02576,0.4191,3.829,4.0037,0.08257,17.242,571.61,66.69,0.6419,1.9774,3.1925,0.5520,10.764,509.7,102.14,2.1073,11459.05,3.3016,0.3709,0.08505,0.025120,1989.1,47.08,6.1481,0.2405,1.1915,0.428,4.058,7.374,0.011440,0.5527,22.801,0.01792,0.4976,0.2513
2.545,0.6840,13.327,0.91570,1.2453,0.14756,0.3839,2.176,5.610,0.2693,2.9444,0.10666,247.24,2.198,30.082,0.005504,1.1707,5.210,123.58,14722.4,62.81,375.67,0.1229,0.2120,0.3067,0.002574,0.8851,0.02579,0.4155,3.837,3.9963,0.08384,17.168,572.18,66.52,0.6344,1.9662,3.1819,0.5489,10.741,507.3,102.50,2.0620,11462.54,3.2669,0.3711,0.08449,0.024920,1977.3,47.26,6.1789,0.2411,1.1992,0.426,4.038,7.324,0.011411,0.5530,22.522,0.01785,0.4976,0.2490
2.548,0.6887,13.413,0.91399,1.2474,0.14763,0.3867,2.191,5.640,0.2709,2.9535,0.10714,247.60,2.214,30.074,0.005513,1.1738,5.229,126.33,14751.0,63.65,376.27,0.1237,0.2129,0.3089,0.002584,0.8829,0.02580,0.4185,3.856,4.0101,0.08521,17.222,568.52,66.83,0.6427,1.9710,3.2241,0.5475,10.819,509.9,103.29,2.0672,11482.99,3.2685,0.3722,0.08580,0.025135,1976.3,47.29,6.1833,0.2454,1.1991,0.427,4.047,7.308,0.011412,0.5555,22.420,0.01876,0.4976,0.2499
2.548,0.6927,13.395,0.91286,1.2450,0.14828,0.3866,2.190,5.627,0.2762,2.9531,0.10814,248.66,2.209,30.144,0.005513,1.1751,5.229,125.76,14784.2,63.74,375.93,0.1242,0.2128,0.3081,0.002584,0.8796,0.02583,0.4198,3.855,4.0385,0.08513,17.218,568.93,66.73,0.6529,1.9810,3.2122,0.5450,10.802,510.4,103.33,2.0891,11475.92,3.2700,0.3726,0.08536,0.025200,1976.1,47.31,6.2670,0.2457,1.1970,0.428,4.040,7.279,0.011440,0.5571,22.868,0.01889,0.4976,0.2492
2.542,0.6899,13.423,0.91576,1.2452,0.14925,0.3880,2.189,5.625,0.2761,2.9919,0.10778,247.40,2.205,30.131,0.005532,1.1790,5.222,125.47,14700.0,63.71,375.80,0.1242,0.2126,0.3089,0.002588,0.8680,0.02583,0.4180,3.853,4.0388,0.08443,17.299,568.11,66.67,0.6534,1.9850,3.2058,0.5513,10.746,510.3,103.50,2.0653,11474.34,3.3037,0.3727,0.08583,0.025169,1969.6,47.29,6.2758,0.2471,1.1977,0.430,4.029,7.298,0.011422,0.5591,22.892,0.01888,0.4976,0.2506
2.545,0.6981,13.576,0.91997,1.2499,0.14968,0.3925,2.195,5.634,0.2775,2.9856,0.10821,248.10,2.210,30.224,0.005540,1.1801,5.217,125.50,14907.1,63.98,376.74,0.1247,0.2131,0.3101,0.002593,0.8685,0.02587,0.4187,3.874,4.1014,0.08530,17.330,571.19,67.06,0.6559,2.0005,3.2233,0.5555,10.770,514.7,104.18,2.0834,11510.00,3.3445,0.3775,0.08712,0.025530,2029.8,47.51,6.2598,0.2481,1.2026,0.435,4.023,7.387,0.011491,0.5621,23.457,0.01915,0.4976,0.2518
2.562,0.7041,13.637,0.92559,1.2640,0.15142,0.3934,2.215,5.627,0.2790,2.9708,0.10917,250.69,2.231,30.311,0.005594,1.1895,5.252,127.56,14932.5,64.31,380.70,0.1263,0.2145,0.3134,0.002601,0.8745,0.02610,0.4215,3.898,4.1339,0.08589,17.495,577.19,67.86,0.6580,2.0235,3.2286,0.5751,10.886,519.2,104.35,2.1050,11635.38,3.3999,0.3812,0.08830,0.025671,2032.6,47.96,6.3539,0.2478,1.2120,0.441,4.056,7.425,0.011585,0.5690,23.520,0.01907,0.4976,0.2550
2.562,0.6988,13.588,0.92524,1.2576,0.15050,0.3931,2.211,5.677,0.2780,2.9549,0.10859,249.37,2.216,30.221,0.005576,1.1890,5.260,127.47,14759.8,64.00,379.43,0.1260,0.2140,0.3122,0.002598,0.8680,0.02596,0.4182,3.899,4.0992,0.08522,17.447,577.35,68.62,0.6451,2.0263,3.1939,0.5634,10.866,515.6,104.24,2.0960,11645.44,3.4286,0.3764,0.08755,0.025965,2007.6,47.92,6.2945,0.2472,1.2059,0.437,4.045,7.399,0.011562,0.5677,23.252,0.01942,0.4976,0.2541
2.577,0.6984,13.680,0.92859,1.2630,0.15071,0.3962,2.220,5.650,0.2786,2.9545,0.10904,251.71,2.227,30.319,0.005614,1.2051,5.279,128.93,14777.4,65.48,383.76,0.1258,0.2160,0.3125,0.002609,0.8711,0.02606,0.4195,3.899,4.1043,0.08658,17.634,581.03,71.50,0.6442,2.0280,3.2046,0.5738,11.005,518.6,104.76,2.1083,11801.12,3.4345,0.3789,0.08790,0.025972,2017.8,48.28,6.2888,0.2481,1.2133,0.434,4.066,7.427,0.011782,0.5705,23.189,0.01939,0.4976,0.2573
2.595,0.7006,13.674,0.93038,1.2539,0.15040,0.3976,2.229,5.662,0.2783,2.9756,0.11090,250.93,2.216,30.233,0.005609,1.2062,5.269,127.97,14723.8,64.57,382.55,0.1259,0.2167,0.3145,0.002610,0.8711,0.02606,0.4176,3.882,4.1122,0.08586,17.607,580.75,71.00,0.6427,2.0089,3.2390,0.5612,11.104,518.5,105.61,2.1020,11757.00,3.4792,0.3768,0.08738,0.025929,1987.1,48.38,6.3151,0.2487,1.2113,0.435,4.072,7.427,0.011678,0.5703,22.981,0.01943,0.4976,0.2549
2.596,0.6954,13.495,0.92568,1.2562,0.15002,0.3946,2.222,5.600,0.2773,2.9667,0.11033,251.39,2.208,30.148,0.005588,1.2041,5.260,128.03,14761.0,64.45,380.60,0.1257,0.2153,0.3120,0.002600,0.8699,0.02596,0.4132,3.795,4.0916,0.08519,17.558,574.87,73.33,0.6400,2.0024,3.2074,0.5560,11.038,516.1,104.75,2.0867,11720.01,3.4309,0.3759,0.08667,0.025912,1993.8,48.16,6.2545,0.2476,1.2080,0.435,4.049,7.404,0.011604,0.5644,22.671,0.01938,0.4976,0.2574
2.583,0.6905,13.396,0.91882,1.2471,0.14873,0.3959,2.209,5.526,0.2760,2.9263,0.10982,249.85,2.195,30.058,0.005575,1.1916,5.239,127.30,14599.1,63.33,378.86,0.1235,0.2143,0.3108,0.002596,0.8675,0.02591,0.4068,3.768,4.0661,0.08518,17.475,569.93,74.75,0.6355,1.9909,3.1852,0.5516,10.940,510.8,103.97,2.0719,11665.00,3.4085,0.3737,0.08520,0.025687,1959.8,48.03,6.1255,0.2468,1.1985,0.428,4.026,7.360,0.011486,0.5607,22.279,0.01946,0.4976,0.2598
2.589,0.6878,13.333,0.91775,1.2458,0.14852,0.3928,2.215,5.573,0.2769,2.9463,0.10995,250.07,2.198,30.075,0.005597,1.1967,5.229,127.40,14606.2,63.81,379.74,0.1248,0.2157,0.3124,0.002595,0.8705,0.02592,0.4069,3.785,4.0707,0.08524,17.512,570.21,76.28,0.6376,1.9916,3.1857,0.5553,10.997,510.7,103.11,2.0956,11687.69,3.4218,0.3726,0.08491,0.025588,1964.3,48.11,6.1282,0.2465,1.1945,0.429,4.033,7.369,0.011551,0.5610,22.383,0.01966,0.4976,0.2628
2.588,0.6870,13.303,0.91649,1.2323,0.14871,0.3921,2.216,5.548,0.2770,2.9533,0.11031,250.45,2.191,30.002,0.005598,1.1917,5.206,127.48,14518.8,63.63,379.55,0.1246,0.2154,0.3116,0.002594,0.8722,0.02590,0.4025,3.778,4.0562,0.08568,17.409,573.65,76.00,0.6371,1.9709,3.1636,0.5514,10.994,508.6,103.63,2.1059,11718.40,3.3881,0.3741,0.08441,0.025601,1912.2,48.08,6.1681,0.2469,1.1886,0.423,4.033,7.387,0.011516,0.5615,22.388,0.01979,0.4976,0.2617
2.584,0.6705,13.195,0.91150,1.2076,0.14887,0.3908,2.208,5.501,0.2787,2.9574,0.10986,249.70,2.192,29.942,0.005581,1.1765,5.202,126.16,14349.2,63.74,379.36,0.1236,0.2152,0.3103,0.002589,0.8646,0.02590,0.3983,3.744,4.0523,0.08497,17.359,572.09,76.08,0.6357,1.9595,3.1399,0.5486,10.968,504.6,102.40,2.0786,11741.56,3.3481,0.3732,0.08200,0.025407,1880.5,48.17,6.0965,0.2473,1.1864,0.414,4.031,7.337,0.011435,0.5580,22.000,0.01980,0.4976,0.2600
2.582,0.6725,13.149,0.90964,1.1904,0.14824,0.3899,2.209,5.504,0.2784,2.9454,0.10950,248.98,2.184,29.950,0.005566,1.1690,5.200,126.50,14244.6,63.64,379.03,0.1235,0.2145,0.3060,0.002588,0.8534,0.02589,0.3970,3.723,4.0456,0.08516,17.530,568.92,75.23,0.6301,1.9481,3.1419,0.5531,10.931,503.8,102.35,2.0525,11728.67,3.3376,0.3730,0.08252,0.025460,1894.8,48.10,6.0899,0.2472,1.1878,0.410,4.017,7.326,0.011377,0.5585,21.748,0.01936,0.4976,0.2593
